date,season,day_of_week,zone,crew_id,visit_order,prev_tower,tower_id,x,y,weather,precip_mm,wind_kmph,temp_c,load_level,load_category,voltage_v,frequency_hz,device_failure,tree_fall,line_fault,any_issue,risk_device,risk_tree,risk_line,risk_any
2023-01-12,Winter,Thu,West,Crew-C,8,4.0,19,70.785,18.808,Sunny,0.0,6.61,36.8,0.277,Low,224.4,49.983,0,0,0,0,0.0429,0.0608,0.1174,0.2067
2023-01-12,Winter,Thu,West,Crew-C,9,19.0,49,76.193,23.162,Sunny,0.0,6.61,36.8,0.358,Medium,228.3,49.986,0,0,0,0,0.0537,0.0233,0.0661,0.1367
2023-01-12,Winter,Thu,West,Crew-C,10,49.0,3,78.226,15.116,Sunny,0.0,6.61,36.8,0.204,Low,227.71,49.954,0,0,0,0,0.0307,0.04,0.0872,0.1505
2023-01-12,Winter,Thu,West,Crew-C,11,3.0,14,88.963,26.749,Sunny,0.0,6.61,36.8,0.435,Medium,228.1,49.884,0,0,0,0,0.039,0.0687,0.187,0.2724
2023-01-12,Winter,Thu,West,Crew-C,12,14.0,15,88.204,39.21,Sunny,0.0,6.61,36.8,0.339,Low,218.29,49.836,0,0,1,1,0.0261,0.0554,0.1734,0.2396
2023-01-12,Winter,Thu,North,Crew-C,1,,20,10.829,77.366,Cloudy,0.72,8.52,32.4,0.919,High,223.2,49.806,0,1,0,1,0.0894,0.0627,0.039,0.1798
2023-01-12,Winter,Thu,North,Crew-C,2,20.0,5,25.625,88.835,Cloudy,0.72,8.52,32.4,0.703,High,220.5,49.869,0,0,0,0,0.0421,0.0369,0.1268,0.1944
2023-01-12,Winter,Thu,North,Crew-C,3,5.0,24,38.328,86.016,Cloudy,0.72,8.52,32.4,0.935,High,224.64,49.896,0,0,0,0,0.0733,0.0339,0.0903,0.1856
2023-01-12,Winter,Thu,North,Crew-C,4,24.0,28,39.227,89.878,Cloudy,0.72,8.52,32.4,0.589,Medium,226.46,49.964,0,0,0,0,0.0321,0.0512,0.0753,0.1508
2023-01-12,Winter,Thu,North,Crew-C,5,28.0,33,39.586,80.945,Cloudy,0.72,8.52,32.4,0.618,Medium,224.18,49.907,0,0,0,0,0.0396,0.0793,0.1375,0.2373
2023-01-12,Winter,Thu,North,Crew-C,6,33.0,50,33.821,78.602,Cloudy,0.72,8.52,32.4,0.601,Medium,219.23,49.87,0,0,1,1,0.0624,0.0808,0.1354,0.2548
2023-01-12,Winter,Thu,North,Crew-C,7,50.0,32,30.908,71.526,Cloudy,0.72,8.52,32.4,0.291,Low,220.21,49.869,0,0,1,1,0.0422,0.0412,0.2016,0.2668
2023-01-12,Winter,Thu,North,Crew-C,8,32.0,44,35.525,62.637,Cloudy,0.72,8.52,32.4,0.632,Medium,227.12,49.762,1,0,0,1,0.0528,0.0407,0.0898,0.173
2023-01-12,Winter,Thu,North,Crew-C,9,44.0,27,37.161,62.739,Cloudy,0.72,8.52,32.4,0.289,Low,225.09,49.953,0,0,0,0,0.0155,0.0246,0.1474,0.1813
2023-01-13,Winter,Fri,West,Crew-B,1,,19,70.785,18.808,Foggy,0.0,3.73,17.8,0.658,High,220.6,49.839,0,0,1,1,0.0248,0.0576,0.106,0.1784
2023-01-13,Winter,Fri,West,Crew-B,2,19.0,4,71.732,15.467,Foggy,0.0,3.73,17.8,0.642,Medium,223.35,49.968,0,0,0,0,0.0084,0.022,0.0821,0.1098
2023-01-13,Winter,Fri,West,Crew-B,3,4.0,3,78.226,15.116,Foggy,0.0,3.73,17.8,0.795,High,226.91,49.876,0,0,0,0,0.0422,0.0378,0.0784,0.1507
2023-01-13,Winter,Fri,West,Crew-B,4,3.0,49,76.193,23.162,Foggy,0.0,3.73,17.8,0.627,Medium,226.8,49.901,0,0,0,0,0.0311,0.022,0.0593,0.1086
2023-01-13,Winter,Fri,West,Crew-B,5,49.0,2,69.127,25.743,Foggy,0.0,3.73,17.8,0.83,High,226.63,49.88,0,0,0,0,0.1016,0.0998,0.0724,0.2499
2023-01-13,Winter,Fri,West,Crew-B,6,2.0,11,61.544,18.359,Foggy,0.0,3.73,17.8,0.907,High,224.62,49.913,0,0,0,0,0.0312,0.1003,0.0804,0.1985
2023-01-13,Winter,Fri,West,Crew-B,7,11.0,37,64.091,10.436,Foggy,0.0,3.73,17.8,0.677,High,224.37,49.928,0,0,0,0,0.036,0.0557,0.0664,0.1501
2023-01-13,Winter,Fri,West,Crew-B,8,37.0,15,88.204,39.21,Foggy,0.0,3.73,17.8,0.18,Low,213.99,49.928,0,1,1,1,0.0149,0.0525,0.1575,0.2137
2023-01-14,Winter,Sat,South,Crew-A,1,,25,19.569,35.346,Cloudy,1.95,5.36,32.4,0.576,Medium,225.37,49.894,0,0,0,0,0.1193,0.0915,0.1611,0.3288
2023-01-14,Winter,Sat,South,Crew-A,2,25.0,1,21.236,38.521,Cloudy,1.95,5.36,32.4,0.882,High,216.11,49.835,0,1,0,1,0.072,0.1766,0.0856,0.3013
2023-01-14,Winter,Sat,South,Crew-A,3,1.0,9,26.18,34.223,Cloudy,1.95,5.36,32.4,1.0,High,220.3,49.863,0,1,0,1,0.1594,0.0526,0.0646,0.2551
2023-01-14,Winter,Sat,South,Crew-A,4,9.0,6,28.179,37.789,Cloudy,1.95,5.36,32.4,0.87,High,217.22,49.772,0,0,1,1,0.0942,0.1464,0.054,0.2686
2023-01-14,Winter,Sat,South,Crew-A,5,6.0,35,34.387,39.992,Cloudy,1.95,5.36,32.4,1.0,High,222.08,49.832,0,0,0,0,0.0755,0.0462,0.0829,0.1913
2023-01-14,Winter,Sat,South,Crew-A,6,35.0,8,28.133,26.195,Cloudy,1.95,5.36,32.4,0.447,Medium,214.93,49.869,0,0,1,1,0.0247,0.075,0.14,0.2242
2023-01-14,Winter,Sat,South,Crew-A,7,8.0,23,24.748,24.204,Cloudy,1.95,5.36,32.4,0.522,Medium,224.51,49.953,0,0,0,0,0.04,0.1157,0.1357,0.2663
2023-01-14,Winter,Sat,South,Crew-A,8,23.0,47,24.147,22.355,Cloudy,1.95,5.36,32.4,0.567,Medium,224.38,49.934,0,0,0,0,0.0191,0.0965,0.121,0.221
2023-01-14,Winter,Sat,South,Crew-A,9,47.0,41,21.114,24.536,Cloudy,1.95,5.36,32.4,0.611,Medium,227.77,49.837,0,0,0,0,0.0407,0.0981,0.0848,0.2082
2023-01-14,Winter,Sat,South,Crew-A,10,41.0,36,13.407,30.147,Cloudy,1.95,5.36,32.4,0.467,Medium,229.07,49.981,0,0,0,0,0.0128,0.1497,0.0612,0.2119
2023-01-14,Winter,Sat,South,Crew-A,11,36.0,48,16.049,14.91,Cloudy,1.95,5.36,32.4,0.473,Medium,223.47,49.966,0,0,0,0,0.0236,0.1031,0.2017,0.3009
2023-01-14,Winter,Sat,South,Crew-A,12,48.0,40,36.827,13.862,Cloudy,1.95,5.36,32.4,0.724,High,220.34,49.8,0,1,0,1,0.1043,0.1527,0.055,0.2827
2023-01-14,Winter,Sat,South,Crew-A,13,40.0,12,39.503,21.965,Cloudy,1.95,5.36,32.4,0.435,Medium,223.94,49.931,0,0,0,0,0.0197,0.0729,0.1593,0.236
2023-01-14,Winter,Sat,North,Crew-C,1,,10,18.082,67.324,Foggy,0.0,0.43,12.1,0.774,High,216.43,49.869,0,1,0,1,0.0351,0.0917,0.0319,0.1514
2023-01-14,Winter,Sat,North,Crew-C,2,10.0,20,10.829,77.366,Foggy,0.0,0.43,12.1,0.626,Medium,225.73,49.888,0,0,0,0,0.0212,0.0528,0.0285,0.0994
2023-01-14,Winter,Sat,North,Crew-C,3,20.0,13,15.231,80.728,Foggy,0.0,0.43,12.1,0.909,High,219.14,49.848,0,0,1,1,0.0418,0.0729,0.2431,0.3275
2023-01-14,Winter,Sat,North,Crew-C,4,13.0,5,25.625,88.835,Foggy,0.0,0.43,12.1,0.678,High,223.99,49.979,0,0,0,0,0.0096,0.031,0.0951,0.1315
2023-01-14,Winter,Sat,North,Crew-C,5,5.0,24,38.328,86.016,Foggy,0.0,0.43,12.1,0.507,Medium,227.35,49.938,0,0,0,0,0.0172,0.0284,0.067,0.1091
2023-01-14,Winter,Sat,North,Crew-C,6,24.0,28,39.227,89.878,Foggy,0.0,0.43,12.1,0.347,Low,228.25,49.824,1,0,0,1,0.0177,0.043,0.0557,0.1123
2023-01-14,Winter,Sat,North,Crew-C,7,28.0,33,39.586,80.945,Foggy,0.0,0.43,12.1,0.502,Medium,225.47,49.952,0,0,0,0,0.0219,0.067,0.1035,0.1818
2023-01-14,Winter,Sat,North,Crew-C,8,33.0,50,33.821,78.602,Foggy,0.0,0.43,12.1,0.465,Medium,227.71,50.008,0,0,0,0,0.0348,0.0683,0.1018,0.1923
2023-01-14,Winter,Sat,North,Crew-C,9,50.0,34,33.328,74.411,Foggy,0.0,0.43,12.1,0.561,Medium,225.48,49.909,0,0,0,0,0.0111,0.0477,0.1111,0.163
2023-01-14,Winter,Sat,North,Crew-C,10,34.0,32,30.908,71.526,Foggy,0.0,0.43,12.1,0.633,Medium,222.03,49.944,0,0,0,0,0.0233,0.0346,0.1545,0.2028
2023-01-14,Winter,Sat,North,Crew-C,11,32.0,44,35.525,62.637,Foggy,0.0,0.43,12.1,0.821,High,225.33,49.87,0,0,0,0,0.0693,0.0342,0.0667,0.161
2023-01-14,Winter,Sat,North,Crew-C,12,44.0,27,37.161,62.739,Foggy,0.0,0.43,12.1,0.629,Medium,217.09,49.859,0,0,1,1,0.0085,0.0206,0.1112,0.1369
2023-01-15,Winter,Sun,South,Crew-C,1,,40,36.827,13.862,Foggy,0.0,0.96,10.7,0.697,High,221.79,49.834,0,1,0,1,0.0241,0.1351,0.0465,0.1952
2023-01-15,Winter,Sun,South,Crew-C,2,40.0,12,39.503,21.965,Foggy,0.0,0.96,10.7,1.0,High,218.13,49.798,0,0,1,1,0.0251,0.0638,0.1372,0.2125
2023-01-15,Winter,Sun,South,Crew-C,3,12.0,23,24.748,24.204,Foggy,0.0,0.96,10.7,0.97,High,223.31,49.761,1,0,0,1,0.0507,0.1019,0.1164,0.2467
2023-01-15,Winter,Sun,South,Crew-C,4,23.0,47,24.147,22.355,Foggy,0.0,0.96,10.7,0.865,High,223.45,49.851,0,0,0,0,0.0244,0.0848,0.1035,0.1995
2023-01-15,Winter,Sun,South,Crew-C,5,47.0,41,21.114,24.536,Foggy,0.0,0.96,10.7,0.902,High,222.13,49.854,0,0,0,0,0.0516,0.0862,0.0721,0.1959
2023-01-15,Winter,Sun,South,Crew-C,6,41.0,36,13.407,30.147,Foggy,0.0,0.96,10.7,0.889,High,223.5,49.934,0,0,0,0,0.0163,0.1324,0.0518,0.1908
2023-01-15,Winter,Sun,South,Crew-C,7,36.0,1,21.236,38.521,Foggy,0.0,0.96,10.7,0.947,High,223.08,49.828,0,1,0,1,0.0389,0.1568,0.0728,0.2486
2023-01-15,Winter,Sun,South,Crew-C,8,1.0,9,26.18,34.223,Foggy,0.0,0.96,10.7,0.91,High,224.58,49.916,0,0,0,0,0.09,0.0459,0.0548,0.1793
2023-01-15,Winter,Sun,South,Crew-C,9,9.0,35,34.387,39.992,Foggy,0.0,0.96,10.7,0.609,Medium,224.16,49.972,0,0,0,0,0.017,0.0403,0.0704,0.1231
2023-01-15,Winter,Sun,South,Crew-C,10,35.0,48,16.049,14.91,Foggy,0.0,0.96,10.7,0.551,Medium,222.67,49.93,0,0,0,0,0.0124,0.0906,0.1749,0.259
2023-01-16,Winter,Mon,North,Crew-B,1,,18,24.558,71.181,Cloudy,0.56,7.7,24.4,0.637,Medium,223.21,49.88,0,0,0,0,0.0168,0.0403,0.1433,0.1917
2023-01-16,Winter,Mon,North,Crew-B,2,18.0,10,18.082,67.324,Cloudy,0.56,7.7,24.4,0.691,High,223.92,49.895,0,0,0,0,0.021,0.106,0.0421,0.1616
2023-01-16,Winter,Mon,North,Crew-B,3,10.0,20,10.829,77.366,Cloudy,0.56,7.7,24.4,0.951,High,217.55,49.789,0,1,0,1,0.0717,0.0615,0.0378,0.1617
2023-01-16,Winter,Mon,North,Crew-B,4,20.0,13,15.231,80.728,Cloudy,0.56,7.7,24.4,0.846,High,222.05,49.895,0,0,0,0,0.0594,0.0846,0.3004,0.3976
2023-01-16,Winter,Mon,North,Crew-B,5,13.0,5,25.625,88.835,Cloudy,0.56,7.7,24.4,0.495,Medium,226.95,50.024,0,0,0,0,0.0138,0.0362,0.1232,0.1667
2023-01-16,Winter,Mon,North,Crew-B,6,5.0,24,38.328,86.016,Cloudy,0.56,7.7,24.4,0.485,Medium,227.88,49.966,0,0,0,0,0.0247,0.0333,0.0877,0.1398
2023-01-16,Winter,Mon,North,Crew-B,7,24.0,28,39.227,89.878,Cloudy,0.56,7.7,24.4,0.17,Low,229.63,50.014,0,0,0,0,0.0254,0.0502,0.0731,0.142
2023-01-16,Winter,Mon,North,Crew-B,8,28.0,33,39.586,80.945,Cloudy,0.56,7.7,24.4,0.145,Low,228.6,49.988,0,0,0,0,0.0314,0.0778,0.1337,0.2262
2023-01-16,Winter,Mon,North,Crew-B,9,33.0,50,33.821,78.602,Cloudy,0.56,7.7,24.4,0.613,Medium,224.99,49.958,0,0,0,0,0.0497,0.0793,0.1317,0.2402
2023-01-16,Winter,Mon,North,Crew-B,10,50.0,34,33.328,74.411,Cloudy,0.56,7.7,24.4,0.49,Medium,225.37,49.822,1,0,0,1,0.016,0.0556,0.1433,0.2039
2023-01-16,Winter,Mon,North,Crew-B,11,34.0,27,37.161,62.739,Cloudy,0.56,7.7,24.4,0.565,Medium,210.5,49.846,0,1,1,1,0.0122,0.0241,0.1434,0.1743
2023-01-17,Winter,Tue,East,Crew-C,1,,26,81.949,53.831,Heatwave,0.0,11.04,41.1,0.705,High,222.72,49.909,0,0,0,0,0.4462,0.0813,0.1418,0.5634
2023-01-17,Winter,Tue,East,Crew-C,2,26.0,38,83.894,63.78,Heatwave,0.0,11.04,41.1,0.909,High,216.54,49.8,0,0,1,1,0.2351,0.0967,0.1474,0.4109
2023-01-17,Winter,Tue,East,Crew-C,3,38.0,29,84.656,71.187,Heatwave,0.0,11.04,41.1,0.84,High,222.56,49.869,1,0,0,1,0.409,0.1084,0.1502,0.5522
2023-01-17,Winter,Tue,East,Crew-C,4,29.0,45,80.059,77.881,Heatwave,0.0,11.04,41.1,0.928,High,218.16,49.8,0,1,0,1,0.1074,0.1205,0.1089,0.3004
2023-01-17,Winter,Tue,East,Crew-C,5,45.0,30,71.34,71.153,Heatwave,0.0,11.04,41.1,0.542,Medium,227.56,49.911,0,0,0,0,0.0948,0.0978,0.1146,0.2769
2023-01-17,Winter,Tue,East,Crew-C,6,30.0,31,68.571,76.058,Heatwave,0.0,11.04,41.1,0.655,High,222.57,49.842,0,0,0,0,0.0521,0.1153,0.1635,0.2986
2023-01-17,Winter,Tue,East,Crew-C,7,31.0,42,63.146,72.122,Heatwave,0.0,11.04,41.1,0.474,Medium,224.16,49.96,0,0,0,0,0.1338,0.0614,0.0682,0.2425
2023-01-17,Winter,Tue,East,Crew-C,8,42.0,7,63.588,71.397,Heatwave,0.0,11.04,41.1,0.019,Low,222.88,49.93,0,1,0,1,0.0813,0.1127,0.0814,0.2512
2023-01-17,Winter,Tue,East,Crew-C,9,7.0,22,65.199,54.693,Heatwave,0.0,11.04,41.1,0.25,Low,230.46,49.95,0,0,0,0,0.0869,0.1904,0.0385,0.2893
2023-01-18,Winter,Wed,North,Crew-B,1,,32,30.908,71.526,Rainy,22.14,8.08,23.4,0.919,High,222.74,49.914,0,0,0,0,0.0763,0.0724,0.1988,0.3135
2023-01-18,Winter,Wed,North,Crew-B,2,32.0,34,33.328,74.411,Rainy,22.14,8.08,23.4,0.539,Medium,225.2,49.89,0,0,0,0,0.0155,0.0985,0.1451,0.2413
2023-01-18,Winter,Wed,North,Crew-B,3,34.0,50,33.821,78.602,Rainy,22.14,8.08,23.4,0.789,High,222.69,49.882,0,0,0,0,0.1109,0.1377,0.1334,0.3356
2023-01-18,Winter,Wed,North,Crew-B,4,50.0,33,39.586,80.945,Rainy,22.14,8.08,23.4,0.575,Medium,225.73,49.94,0,0,0,0,0.0305,0.1352,0.1355,0.2752
2023-01-18,Winter,Wed,North,Crew-B,5,33.0,24,38.328,86.016,Rainy,22.14,8.08,23.4,0.697,High,220.12,49.828,0,0,1,1,0.024,0.0599,0.0889,0.164
2023-01-18,Winter,Wed,North,Crew-B,6,24.0,28,39.227,89.878,Rainy,22.14,8.08,23.4,0.811,High,217.75,49.874,0,0,1,1,0.0586,0.0892,0.0741,0.2061
2023-01-18,Winter,Wed,North,Crew-B,7,28.0,18,24.558,71.181,Rainy,22.14,8.08,23.4,0.293,Low,214.89,49.891,0,0,1,1,0.0163,0.0723,0.1452,0.2199
2023-01-18,Winter,Wed,North,Crew-B,8,18.0,10,18.082,67.324,Rainy,22.14,8.08,23.4,0.309,Low,228.41,49.943,0,0,0,0,0.0203,0.1802,0.0428,0.2312
2023-01-18,Winter,Wed,North,Crew-B,9,10.0,20,10.829,77.366,Rainy,22.14,8.08,23.4,0.233,Low,226.99,49.968,0,0,0,0,0.0295,0.1083,0.0384,0.1679
2023-01-18,Winter,Wed,North,Crew-B,10,20.0,13,15.231,80.728,Rainy,22.14,8.08,23.4,0.315,Low,221.39,49.916,0,0,1,1,0.0243,0.1462,0.3037,0.4199
2023-01-18,Winter,Wed,North,Crew-B,11,13.0,44,35.525,62.637,Rainy,22.14,8.08,23.4,0.513,Medium,225.22,49.967,0,0,0,0,0.0408,0.0716,0.0885,0.1882
2023-01-18,Winter,Wed,North,Crew-B,12,44.0,27,37.161,62.739,Rainy,22.14,8.08,23.4,0.512,Medium,224.36,49.921,0,0,0,0,0.0119,0.0438,0.1453,0.1924
2023-01-19,Winter,Thu,East,Crew-B,1,,29,84.656,71.187,Sunny,0.0,10.85,36.9,0.878,High,221.91,49.801,1,0,0,1,0.2505,0.108,0.1492,0.4312
2023-01-19,Winter,Thu,East,Crew-B,2,29.0,38,83.894,63.78,Sunny,0.0,10.85,36.9,0.654,High,224.72,49.892,0,0,0,0,0.0569,0.0963,0.1465,0.2726
2023-01-19,Winter,Thu,East,Crew-B,3,38.0,26,81.949,53.831,Sunny,0.0,10.85,36.9,0.721,High,227.09,49.93,0,0,0,0,0.2802,0.081,0.1409,0.4317
2023-01-19,Winter,Thu,East,Crew-B,4,26.0,17,68.423,50.729,Sunny,0.0,10.85,36.9,0.902,High,225.38,49.885,0,0,0,0,0.0591,0.0881,0.085,0.2149
2023-01-19,Winter,Thu,East,Crew-B,5,17.0,30,71.34,71.153,Sunny,0.0,10.85,36.9,0.798,High,223.0,49.939,0,0,0,0,0.1107,0.0975,0.1138,0.2887
2023-01-19,Winter,Thu,East,Crew-B,6,30.0,31,68.571,76.058,Sunny,0.0,10.85,36.9,0.38,Medium,224.66,49.825,0,1,0,1,0.0259,0.115,0.1625,0.278
2023-01-19,Winter,Thu,North,Crew-C,1,,24,38.328,86.016,Sunny,0.0,2.76,32.3,0.643,Medium,225.71,49.917,0,0,0,0,0.0311,0.0298,0.0731,0.1286
2023-01-19,Winter,Thu,North,Crew-C,2,24.0,28,39.227,89.878,Sunny,0.0,2.76,32.3,0.589,Medium,226.14,49.943,0,0,0,0,0.032,0.045,0.0608,0.1317
2023-01-19,Winter,Thu,North,Crew-C,3,28.0,33,39.586,80.945,Sunny,0.0,2.76,32.3,0.655,High,224.49,49.973,0,0,0,0,0.0395,0.0699,0.1124,0.2071
2023-01-19,Winter,Thu,North,Crew-C,4,33.0,34,33.328,74.411,Sunny,0.0,2.76,32.3,0.67,High,223.3,49.913,0,0,0,0,0.0202,0.0499,0.1206,0.1814
2023-01-19,Winter,Thu,North,Crew-C,5,34.0,32,30.908,71.526,Sunny,0.0,2.76,32.3,0.98,High,223.69,49.882,0,0,0,0,0.0975,0.0362,0.167,0.2754
2023-01-19,Winter,Thu,North,Crew-C,6,32.0,18,24.558,71.181,Sunny,0.0,2.76,32.3,0.461,Medium,227.02,49.969,0,0,0,0,0.0213,0.0361,0.1207,0.1705
2023-01-19,Winter,Thu,North,Crew-C,7,18.0,10,18.082,67.324,Sunny,0.0,2.76,32.3,0.693,High,211.75,49.832,0,0,1,1,0.0264,0.0956,0.0348,0.1502
2023-01-19,Winter,Thu,North,Crew-C,8,10.0,13,15.231,80.728,Sunny,0.0,2.76,32.3,0.233,Low,225.4,49.964,0,0,0,0,0.0315,0.0761,0.2606,0.3384
2023-01-19,Winter,Thu,North,Crew-C,9,13.0,5,25.625,88.835,Sunny,0.0,2.76,32.3,0.542,Medium,219.18,49.879,0,1,0,1,0.0175,0.0324,0.1034,0.1476
2023-01-19,Winter,Thu,North,Crew-C,10,5.0,44,35.525,62.637,Sunny,0.0,2.76,32.3,0.142,Low,230.15,50.005,0,0,0,0,0.0527,0.0357,0.0727,0.153
2023-01-19,Winter,Thu,North,Crew-C,11,44.0,27,37.161,62.739,Sunny,0.0,2.76,32.3,0.563,Medium,222.96,49.955,0,0,0,0,0.0155,0.0216,0.1208,0.153
2023-01-20,Winter,Fri,South,Crew-B,1,,8,28.133,26.195,Foggy,0.0,5.99,11.9,0.576,Medium,223.39,49.907,0,0,0,0,0.0135,0.0721,0.1431,0.2157
2023-01-20,Winter,Fri,South,Crew-B,2,8.0,23,24.748,24.204,Foggy,0.0,5.99,11.9,0.802,High,214.33,49.817,0,0,1,1,0.0525,0.1115,0.1387,0.2749
2023-01-20,Winter,Fri,South,Crew-B,3,23.0,47,24.147,22.355,Foggy,0.0,5.99,11.9,0.948,High,222.11,49.815,1,0,0,1,0.0252,0.0929,0.1237,0.2251
2023-01-20,Winter,Fri,South,Crew-B,4,47.0,9,26.18,34.223,Foggy,0.0,5.99,11.9,0.597,Medium,225.79,49.917,0,0,0,0,0.04,0.0505,0.0661,0.1488
2023-01-20,Winter,Fri,South,Crew-B,5,9.0,35,34.387,39.992,Foggy,0.0,5.99,11.9,0.821,High,221.33,49.91,0,0,0,0,0.0423,0.0444,0.0848,0.1624
2023-01-20,Winter,Fri,South,Crew-B,6,35.0,12,39.503,21.965,Foggy,0.0,5.99,11.9,0.11,Low,223.21,49.895,0,0,1,1,0.0108,0.0701,0.1627,0.2298
2023-01-20,Winter,Fri,East,Crew-C,1,,22,65.199,54.693,Foggy,0.0,1.61,13.6,0.6,Medium,225.65,49.952,0,0,0,0,0.0224,0.1631,0.0268,0.2037
2023-01-20,Winter,Fri,East,Crew-C,2,22.0,17,68.423,50.729,Foggy,0.0,1.61,13.6,0.927,High,226.31,49.887,0,0,0,0,0.0303,0.0743,0.0603,0.1565
2023-01-20,Winter,Fri,East,Crew-C,3,17.0,26,81.949,53.831,Foggy,0.0,1.61,13.6,0.52,Medium,225.31,49.976,0,0,0,0,0.073,0.0683,0.1018,0.2242
2023-01-20,Winter,Fri,East,Crew-C,4,26.0,38,83.894,63.78,Foggy,0.0,1.61,13.6,0.794,High,223.09,49.814,1,0,0,1,0.0688,0.0814,0.106,0.2353
2023-01-20,Winter,Fri,East,Crew-C,5,38.0,29,84.656,71.187,Foggy,0.0,1.61,13.6,0.885,High,225.36,49.896,0,0,0,0,0.1426,0.0915,0.1081,0.3053
2023-01-20,Winter,Fri,East,Crew-C,6,29.0,45,80.059,77.881,Foggy,0.0,1.61,13.6,0.674,High,226.31,49.913,0,0,0,0,0.0116,0.1019,0.0773,0.181
2023-01-20,Winter,Fri,East,Crew-C,7,45.0,43,76.113,67.605,Foggy,0.0,1.61,13.6,0.273,Low,228.42,49.964,0,0,0,0,0.0174,0.0729,0.0719,0.1545
2023-01-20,Winter,Fri,East,Crew-C,8,43.0,30,71.34,71.153,Foggy,0.0,1.61,13.6,0.352,Medium,227.18,49.977,0,0,0,0,0.0246,0.0824,0.0815,0.1779
2023-01-20,Winter,Fri,East,Crew-C,9,30.0,31,68.571,76.058,Foggy,0.0,1.61,13.6,0.15,Low,227.18,50.042,0,0,0,0,0.013,0.0975,0.1182,0.2146
2023-01-20,Winter,Fri,East,Crew-C,10,31.0,42,63.146,72.122,Foggy,0.0,1.61,13.6,0.437,Medium,225.52,50.005,0,0,0,0,0.0358,0.0514,0.0478,0.1291
2023-01-20,Winter,Fri,East,Crew-C,11,42.0,7,63.588,71.397,Foggy,0.0,1.61,13.6,0.264,Low,228.85,50.0,0,0,0,0,0.0208,0.0952,0.0573,0.1648
2023-01-21,Winter,Sat,South,Crew-C,1,,36,13.407,30.147,Sunny,0.0,2.0,36.5,0.751,High,223.23,49.875,0,0,0,0,0.0348,0.1348,0.0539,0.21
2023-01-21,Winter,Sat,South,Crew-C,2,36.0,41,21.114,24.536,Sunny,0.0,2.0,36.5,0.84,High,215.64,49.756,1,1,0,1,0.1056,0.0878,0.075,0.2453
2023-01-21,Winter,Sat,South,Crew-C,3,41.0,9,26.18,34.223,Sunny,0.0,2.0,36.5,1.0,High,223.42,49.862,0,0,0,0,0.1768,0.0468,0.057,0.26
2023-01-21,Winter,Sat,South,Crew-C,4,9.0,6,28.179,37.789,Sunny,0.0,2.0,36.5,0.756,High,224.25,49.872,1,0,0,1,0.1054,0.1318,0.0476,0.2603
2023-01-21,Winter,Sat,South,Crew-C,5,6.0,1,21.236,38.521,Sunny,0.0,2.0,36.5,1.0,High,227.29,49.905,0,0,0,0,0.0808,0.1595,0.0756,0.2859
2023-01-21,Winter,Sat,South,Crew-C,6,1.0,40,36.827,13.862,Sunny,0.0,2.0,36.5,0.493,Medium,227.11,49.918,0,0,0,0,0.0509,0.1375,0.0484,0.221
2023-01-22,Winter,Sun,North,Crew-A,1,,34,33.328,74.411,Cloudy,0.27,16.62,24.7,0.696,High,223.42,49.884,0,0,0,0,0.0162,0.0653,0.1928,0.2577
2023-01-22,Winter,Sun,North,Crew-A,2,34.0,32,30.908,71.526,Cloudy,0.27,16.62,24.7,0.703,High,223.21,49.776,1,0,0,1,0.0792,0.0476,0.2588,0.3499
2023-01-22,Winter,Sun,North,Crew-A,3,32.0,18,24.558,71.181,Cloudy,0.27,16.62,24.7,0.581,Medium,223.33,49.982,0,0,0,0,0.017,0.0474,0.1929,0.2442
2023-01-22,Winter,Sun,North,Crew-A,4,18.0,10,18.082,67.324,Cloudy,0.27,16.62,24.7,0.769,High,224.19,49.991,0,0,0,0,0.0505,0.1232,0.0591,0.2168
2023-01-22,Winter,Sun,North,Crew-A,5,10.0,20,10.829,77.366,Cloudy,0.27,16.62,24.7,1.0,High,222.67,49.893,0,0,0,0,0.0723,0.0721,0.0531,0.185
2023-01-22,Winter,Sun,North,Crew-A,6,20.0,13,15.231,80.728,Cloudy,0.27,16.62,24.7,0.784,High,223.81,49.821,0,1,0,1,0.06,0.0987,0.3802,0.4749
2023-01-22,Winter,Sun,North,Crew-A,7,13.0,5,25.625,88.835,Cloudy,0.27,16.62,24.7,0.935,High,222.51,49.877,0,0,0,0,0.0337,0.0426,0.1672,0.2296
2023-01-22,Winter,Sun,North,Crew-A,8,5.0,24,38.328,86.016,Cloudy,0.27,16.62,24.7,0.528,Medium,226.66,49.954,0,0,0,0,0.0249,0.0392,0.1207,0.1762
2023-01-22,Winter,Sun,North,Crew-A,9,24.0,28,39.227,89.878,Cloudy,0.27,16.62,24.7,0.375,Medium,226.04,49.983,0,0,0,0,0.0257,0.0589,0.1013,0.1759
2023-01-22,Winter,Sun,North,Crew-A,10,28.0,33,39.586,80.945,Cloudy,0.27,16.62,24.7,0.69,High,225.53,49.948,0,0,0,0,0.0317,0.0909,0.1807,0.2787
2023-01-22,Winter,Sun,North,Crew-A,11,33.0,27,37.161,62.739,Cloudy,0.27,16.62,24.7,0.633,Medium,218.07,49.839,0,0,1,1,0.0124,0.0285,0.193,0.2256
